date,JAN,Decile 1 Portfolio Excess Return,Decile 2 Portfolio Excess Return,Decile 3 Portfolio Excess Return,Decile 4 Portfolio Excess Return,Decile 5 Portfolio Excess Return,Decile 6 Portfolio Excess Return,Decile 7 Portfolio Excess Return,Decile 8 Portfolio Excess Return,Decile 9 Portfolio Excess Return,Decile 10 Portfolio Excess Return,NoDur Excess return,Durbl Excess return,Manuf Excess return,Enrgy Excess return,Chems Excess return,BusEq Excess return,Telcm Excess return,Utils Excess return,Shops Excess return,Hlth  Excess return,Money Excess return,Other Excess return,LT Gov Bonds excess return,LT Corp Bonds excess return,6month excess return,XEW,HB3,JUNK,DIV,TB1,XVW,PREM,delta slope,UI,CGNON,REALTB
03/1964,0,0.03790253,0.03692453,0.02861553,0.05427553,0.03308553,0.02488753,0.03121653,0.02613953,0.01961853,0.00956553,0.02783853,0.00633853,0.03923853,0.01103853,0.02313853,0.03113853,-0.01236147,-0.01046147,0.02133853,-0.02236147,0.00403853,0.02813853,0.00072753,-0.00916147,0.00089653,-0.006294132,0.00029,0.000375,0.002258642,0.00296147,0.01465553,-0.002589,6.67E-05,-0.012903032,-0.003,0.003298
04/1964,0,-0.011806132,-0.016584132,0.002023868,-0.020196132,-0.007963132,-0.016837132,-0.010385132,-0.006843132,-0.003155132,0.005559868,-0.007618132,0.016481868,-0.020718132,0.037381868,-0.017618132,-0.040618132,0.005281868,0.007781868,0.025781868,-0.017018132,-0.012518132,0.007381868,0.001856868,0.001181868,0.000504868,0.009512162,0.000226,0.000366667,0.002254016,0.002818132,0.001520868,-0.001175,-3.33E-05,-0.001436766,0.021,0.002904
05/1964,0,0.009141162,-0.003797838,0.005806162,0.022601162,0.009509162,0.005432162,0.017517162,0.012753162,0.012598162,0.014935162,0.012858162,0.008458162,0.013158162,0.018658162,0.018158162,0.025558162,-0.006741838,0.005658162,0.036158162,0.002558162,-0.002741838,0.036158162,0.002278162,0.002958162,0.000537162,0.012574241,0.000112,0.000366667,0.002284812,0.002741838,0.014137162,0.00848,-2.50E-05,0.011579511,0,0.00257
06/1964,0,0.010023241,0.010469241,0.011615241,0.016300241,0.013724241,0.018129241,0.016404241,0.012447241,0.012041241,0.013301241,0.013223241,0.003823241,0.011523241,0.003623241,-0.004376759,0.002123241,0.044723241,0.019123241,0.035323241,0.003023241,-0.014676759,0.025623241,0.004023241,0.001923241,0.000314241,0.025053229,0.000385,0.000358333,0.002206331,0.002876759,0.013323241,0.0032,3.33E-05,-0.014113977,0.009,-0.0001
07/1964,0,0.047265229,0.035758229,0.030664229,0.010714229,0.015181229,0.030293229,0.015396229,0.021088229,0.028742229,0.013519229,0.015233229,0.050033229,0.007033229,0.030633229,0.018733229,-0.022066771,-0.022666771,0.046333229,0.009533229,0.044833229,0.016133229,0.007533229,-0.002008771,0.002433229,0.000137229,-0.011807067,0.000229,0.000341667,0.002242551,0.002766771,0.016939229,0.021742,-3.33E-05,0.025341862,0.009,-0.000418
08/1964,0,-0.013165067,-0.001226067,-0.020708067,-0.014821067,-0.011751067,-0.011437067,-0.010364067,-0.001025067,-0.014881067,-0.015748067,-0.005375067,0.010524933,-0.011075067,-0.021375067,-0.023575067,-0.031075067,-0.018075067,-0.002875067,0.000624933,-0.044975067,-0.024175067,-0.039675067,-0.000783067,0.000924933,8.29E-05,0.034096328,0.00015,0.000333333,0.002207969,0.002775067,-0.014159067,0.000708,-1.67E-05,-0.014381897,-0.008,0.005987
09/1964,0,0.055059328,0.044120328,0.032643328,0.026832328,0.024303328,0.024145328,0.036061328,0.037253328,0.027213328,0.026049328,0.014038328,0.047438328,0.045738328,0.027838328,0.042338328,0.008138328,-0.013161672,0.015738328,0.031838328,0.024338328,0.022038328,0.046538328,0.001991328,-0.000861672,0.000366328,0.014119616,0.000197,0.000325,0.00219341,0.002961672,0.027573328,0.004447,-4.17E-05,0.007452032,0.006,-0.00054
10/1964,0,0.034906616,0.016723616,0.005457616,0.024984616,0.007700616,0.027660616,0.010365616,0.011810616,0.005488616,0.004770616,-0.004785384,-0.000385384,-0.002985384,0.027714616,0.006614616,-0.013085384,-0.011785384,0.006614616,0.020314616,0.025914616,-0.009285384,0.029714616,0.001430616,0.002114616,-0.000793384,-0.002313855,-0.000137,0.000316667,0.002201028,0.002885384,0.006652616,0.004784,-9.17E-05,0.000813037,-0.016,0.002997
11/1964,0,-0.005558855,-0.003384855,0.001466145,-0.012881855,-0.003295855,-0.002283855,0.001610145,-0.005442855,0.003116145,-0.000539855,0.003945145,-0.016854855,-0.017754855,0.022445145,0.011645145,-0.005954855,-0.025354855,0.010645145,0.029645145,0.018645145,-0.011954855,-0.026054855,-0.001361855,-0.003454855,0.000745145,-0.009853246,0.000474,0.000308333,0.002262982,0.003054855,-0.000573855,-0.003193,-0.000141667,0.001319016,0.027,-0.0003
12/1964,0,-0.024764246,-0.021594246,-0.023646246,-0.010506246,0.000978754,-0.012120246,-0.004164246,-0.003943246,-0.005912246,0.004429754,-0.000819246,0.013780754,-0.018419246,-0.005319246,0.003480754,-0.002919246,0.028080754,0.002080754,-0.001119246,0.040880754,-0.014919246,-0.023919246,8.08E-05,0.005880754,0.000316754,0.055984904,7.90E-05,0.000308333,0.002222354,0.002919246,0.000859754,0.0023,3.33E-05,0.020908718,-0.005,0.00304
01/1965,1,0.081320904,0.057562904,0.072795904,0.059892904,0.053284904,0.046597904,0.052722904,0.048385904,0.042761904,0.028116904,0.057724904,0.034324904,0.053724904,0.001824904,0.047924904,0.072624904,-0.000575096,0.036324904,0.027324904,0.073324904,0.023924904,0.055224904,0.000722904,0.004824904,-0.000209096,0.02475286,-0.000331,0.000308333,0.002222219,0.003275096,0.034508904,0.007002,-8.33E-05,0.008498749,0.011,0.002915
02/1965,0,0.01866386,0.01515486,0.03717186,0.02455186,0.03682586,0.03251386,0.02501786,0.02637386,0.02190586,-0.00638114,0.01294986,-0.01015014,0.02984986,-0.03685014,0.00594986,0.01904986,0.00464986,0.00104986,0.01044986,0.02094986,0.00924986,0.02984986,-0.00185414,-0.00235014,0.00020586,0.002001264,0.000379,0.0003,0.00223617,0.00325014,0.00385486,-0.002596,0,-0.008173969,-0.014,0.003198
03/1965,0,0.023808264,0.024466264,-7.17E-05,0.004375264,0.001863264,0.001670264,-0.001329736,-0.005976736,-0.009334736,-0.018602736,-0.010915736,0.010684264,-0.005315736,-0.033515736,-0.032815736,-0.009315736,-0.020015736,-0.008415736,-0.011715736,-0.012415736,-0.006515736,-0.005615736,0.002149264,-0.002015736,0.000445264,0.03265018,0.000269,0.000308333,0.002222983,0.003215736,-0.013912736,0.000635,-8.33E-06,-0.014370839,0.016,0.000281
04/1965,0,0.05080118,0.03462718,0.03464918,0.04749118,0.03684418,0.02415918,0.03439718,0.03189018,0.02247318,0.03188618,0.03885018,0.06715018,0.04665018,0.00535018,0.01665018,0.04895018,0.01975018,0.00325018,0.06495018,0.02655018,0.02235018,0.01615018,0.00039918,-0.00114982,0.00029318,-0.011036861,-0.00015,0.000308333,0.002205916,0.00324982,0.03084018,0.002351,4.17E-05,0.003656051,0.005,-7.70E-05
05/1965,0,-0.007271861,-0.020800861,-0.011310861,-0.007898861,-0.013467861,-0.004673861,-0.013985861,-0.008191861,-0.011378861,-0.005891861,-0.010873861,-0.038473861,-0.010873861,0.005426139,-0.002473861,0.000926139,0.024726139,-0.012873861,-0.001373861,-0.015573861,-0.026673861,-0.016373861,-0.001396861,-0.003973861,0.000331139,-0.07764694,0.000369,0.000325,0.002332236,0.003173861,-0.007455861,-0.008577,7.50E-05,-0.000824395,-0.012,0.003283
06/1965,0,-0.08599994,-0.08940094,-0.09290994,-0.09069794,-0.08403294,-0.08429994,-0.08072594,-0.07718594,-0.06313194,-0.04351094,-0.05451594,-0.07151594,-0.06721594,-0.02301594,-0.06131594,-0.06031594,-0.04461594,-0.03981594,-0.06511594,-0.05631594,-0.05231594,-0.08411594,0.00151806,-0.00291594,-0.00018694,0.025808322,0.000036,0.000333333,0.002355435,0.00321594,-0.05358794,-0.004434,-4.17E-05,0.005583734,0.018,-0.002989
07/1965,0,0.039960322,0.035806322,0.030928322,0.033938322,0.019490322,0.035152322,0.026484322,0.030044322,0.025853322,0.007121322,0.012909322,0.019809322,0.025309322,0.014909322,-0.000590678,0.034009322,-0.006990678,0.007409322,-0.017290678,0.036309322,0.008109322,0.044809322,-0.000992678,-0.001290678,-0.000166678,0.041750264,9.30E-05,0.000325,0.002331676,0.003190678,0.013933322,-0.000398,4.17E-05,0.017727113,0,0.003218
08/1965,0,0.032700264,0.042370264,0.053116264,0.056883264,0.066990264,0.045981264,0.038453264,0.038455264,0.034145264,0.020444264,0.037884264,0.028884264,0.042184264,0.012384264,0.012584264,0.056484264,0.010084264,0.005984264,0.019584264,0.059684264,0.042184264,0.050584264,-0.004505736,-0.003815736,-0.000567736,0.028731541,-1.90E-05,0.000325,0.002274931,0.003215736,0.026865264,0.00289,-3.33E-05,-0.019723003,0.011,0.003309
09/1965,0,0.041643541,0.028514541,0.033213541,0.034330541,0.034596541,0.030402541,0.027789541,0.030359541,0.024364541,0.029218541,0.001414541,0.066314541,0.038214541,0.040314541,0.029814541,0.049514541,0.007514541,0.010514541,-0.010185459,0.019014541,-0.004385459,0.025914541,-0.006765459,-0.004885459,0.000359541,0.043999511,0.000116,0.000308333,0.002243134,0.003385459,0.028842541,0.00558,-4.17E-05,0.02160338,0.032,0.003114
10/1965,0,0.072481511,0.069012511,0.061271511,0.043856511,0.053512511,0.043342511,0.039344511,0.034553511,0.036544511,0.018263511,0.023341511,0.060141511,0.048941511,0.015141511,0.024541511,0.047841511,-0.026158489,0.007241511,-0.000658489,0.029041511,0.008241511,0.057141511,-0.000548489,0.001341511,0.000219511,0.026702816,0.000334,0.000291667,0.00224272,0.003258489,0.025469511,0.00349,3.33E-05,-0.020665721,-0.006,0.000226
11/1965,0,0.040450816,0.049628816,0.060902816,0.033763816,0.035408816,0.030585816,0.035012816,0.030942816,0.014833816,-0.015827184,0.007958816,-0.043541184,0.022558816,0.003858816,-0.018241184,0.024858816,-0.046441184,-0.013241184,0.010358816,0.034758816,0.007158816,0.050358816,-0.009461184,-0.008941184,-0.001227184,0.028703163,-0.000137,0.000283333,0.002271158,0.003241184,-0.001610184,0.00392,-0.0001,0.012359687,0.004,0.00338
12/1965,0,0.073544163,0.019385163,0.022972163,0.029279163,0.040409163,0.023362163,0.019888163,0.013261163,0.013959163,0.003550163,0.008760163,0.008660163,0.033060163,-0.001939837,0.018860163,-0.020439837,-0.012239837,-0.006739837,0.009660163,0.034660163,0.015960163,0.038660163,-0.011399837,-0.018539837,0.000265163,0.038421561,0.000168,0.000266667,0.002247348,0.003639837,0.008719163,0.01026,-0.000183333,0.007089678,0.004,-2.90E-05
01/1966,1,0.069972561,0.068466561,0.044519561,0.038140561,0.044228561,0.026909561,0.025900561,0.029036561,0.011971561,-0.003157439,0.015390561,0.001090561,0.037090561,0.006590561,-0.005009439,0.009090561,-0.016809439,-0.034009439,-0.047509439,0.023590561,0.001790561,0.071690561,-0.014189439,-0.001609439,-0.000146439,0.007332925,0.000146,0.000283333,0.002277601,0.003809439,0.006183561,0.01508,0.000133333,0.012285495,0.004,0.00363
02/1966,0,0.025536925,0.031728925,0.017157925,0.026731925,0.001088925,0.005115925,0.007332925,-0.002274075,-0.015215075,-0.019954075,-0.008450075,-0.018750075,-0.006550075,-0.038450075,-0.023350075,0.048349925,0.001049925,-0.045450075,-0.022450075,-0.019250075,-0.024650075,0.036349925,-0.028750075,-0.015050075,0.000931925,-0.02562623,0.000466,0.000333333,0.002390864,0.003750075,-0.013973075,0.0068,8.33E-05,-0.011422179,0.001,-0.002808
03/1966,0,-0.02714923,-0.02015323,-0.03786923,-0.02434423,-0.03984723,-0.02834723,-0.02795023,-0.02883823,-0.00880523,-0.02730323,-0.03060923,-0.03440923,-0.01580923,-0.02610923,-0.03850923,-0.01160923,-0.05220923,-0.00520923,-0.02520923,-0.01980923,-0.04450923,-0.02690923,0.02583177,-0.00970923,0.00035077,0.029880417,-8.90E-05,0.000375,0.002338064,0.00380923,-0.02514923,-0.034841,-0.000125,-8.64E-05,0.01,0.00067
04/1966,0,0.015119417,0.031480417,0.055184417,0.040648417,0.035414417,0.027231417,0.039521417,0.017725417,0.022335417,0.016207417,0.000422417,-0.002777583,0.034522417,0.027422417,-0.003177583,0.072322417,0.008722417,0.008022417,0.026822417,-0.004077583,0.009122417,0.033922417,-0.010147583,-0.002577583,5.44E-05,-0.076127833,0.000305,0.000416667,0.002487132,0.003877583,0.019856417,0.00737,8.33E-06,-0.002003294,-0.008,-0.002593
05/1966,0,-0.096828833,-0.102011833,-0.100601833,-0.080942833,-0.090524833,-0.078101833,-0.079015833,-0.068793833,-0.055309833,-0.047036833,-0.052866833,-0.084866833,-0.066466833,-0.041166833,-0.042166833,-0.063766833,-0.033566833,-0.031066833,-0.032366833,-0.056366833,-0.042766833,-0.098766833,-0.009706833,-0.006366833,0.000999167,-0.00909714,0.000447,0.000425,0.002527307,0.003766833,-0.054892833,0.00744,0.000141667,0.027695152,0.008,0.004043
06/1966,0,-0.00806414,-0.00314914,-0.00934514,0.00224186,-0.00579914,-0.01333214,-0.00392814,-0.00815214,-0.00663414,-0.01964214,-0.02217914,-0.02507914,-0.00597914,-0.02677914,-0.03597914,-0.00427914,0.00092086,-0.02177914,-0.02767914,0.00592086,-0.02487914,0.01582086,-0.00554914,-0.00097914,-0.00045414,-0.016031189,-0.000192,0.000433333,0.002549967,0.00397914,-0.01512014,-0.01013,-7.50E-05,-0.012526506,0.01,0.000576
07/1966,0,-0.014944189,-0.001048189,-0.014569189,-0.020388189,-0.021523189,-0.015874189,-0.018086189,-0.020119189,-0.009683189,-0.016691189,-0.016037189,-0.028337189,-0.022337189,6.28E-05,-0.009337189,-0.021837189,-0.015637189,-0.005737189,-0.023637189,-0.021137189,-0.024437189,-0.024437189,-0.007627189,-0.013737189,-0.001178189,-0.097351108,7.10E-05,0.000433333,0.002731277,0.003937189,-0.015987189,-0.00601,3.33E-05,0.010294795,-0.01,0.000761
08/1966,0,-0.122331108,-0.109171108,-0.102976108,-0.111233108,-0.097538108,-0.092470108,-0.091372108,-0.089750108,-0.090389108,-0.070889108,-0.075206108,-0.078806108,-0.085306108,-0.067706108,-0.077806108,-0.063306108,-0.050106108,-0.090006108,-0.068206108,-0.084806108,-0.091906108,-0.134006108,-0.024726108,-0.030006108,0.000422892,-0.017940377,-0.000232,0.0005,0.00284882,0.004106108,-0.078726108,-0.01138,-0.000375,0.011182141,0.004,-0.002035
09/1966,0,-0.022208377,-0.021989377,-0.023002377,-0.013582377,-0.031339377,-0.014008377,-0.014760377,-0.016007377,-0.019325377,-0.007133377,-0.019203377,-0.014803377,-0.033003377,0.034996623,-0.060103377,-0.023803377,-0.010103377,0.039196623,-0.024003377,-0.015703377,-0.005103377,-0.030803377,0.028821623,0.003396623,0.001422623,0.008815481,0.001423,0.000575,0.002895544,0.004403377,-0.011022377,-0.012425,-0.000125,-0.011947614,-0.004,0.00389
10/1966,0,-0.030639519,-0.005970519,-0.019348519,-0.009251519,-0.008313519,0.018006481,-0.007476519,0.025513481,0.045651481,0.051653481,0.040851481,0.001551481,0.021751481,0.080551481,0.018351481,-0.001348519,0.087751481,0.095251481,-0.018448519,0.044551481,0.099051481,-0.005348519,0.018663481,0.021951481,0.001703481,0.034326561,0.000896,0.00065,0.002778121,0.004148519,0.041644481,-0.019312,0.00015,-0.011511958,0.004,-0.001727
11/1966,0,0.034486561,0.043818561,0.038162561,0.041117561,0.048728561,0.033467561,0.047847561,0.029976561,0.026761561,0.002292561,0.019490561,-0.038909439,0.032190561,-0.015209439,-0.003609439,0.107290561,-0.032209439,-0.017409439,0.003490561,0.065090561,0.026490561,0.100090561,-0.018659439,-0.005809439,0.002099561,0.012556448,0.001369,0.000658333,0.002786999,0.003809439,0.012839561,0.00765,3.33E-05,0.027111572,-0.002,0.003932
12/1966,0,0.003943448,0.004455448,0.026734448,0.010057448,0.013112448,0.020532448,0.017312448,0.023105448,0.017107448,-0.008864552,-0.001694552,-0.029994552,0.011705448,-0.010494552,0.005205448,-0.000694552,0.025905448,0.017105448,-0.044794552,-0.005594552,0.030605448,0.010705448,0.037416448,0.016205448,0.001940448,0.139513307,0.000848,0.000641667,0.002703769,0.003894552,0.000532448,-0.031811,-1.67E-05,-0.005040912,0.006,0.00363
01/1967,1,0.205500307,0.182673307,0.184995307,0.173932307,0.134049307,0.145740307,0.110464307,0.110367307,0.078035307,0.063991307,0.090365307,0.118065307,0.111065307,0.032065307,0.099865307,0.097465307,0.058465307,0.024565307,0.114265307,0.060265307,0.086365307,0.129865307,0.011580307,0.041165307,-0.000231693,0.017088694,-0.000279,0.000658333,0.002632784,0.003834693,0.079495307,0.042485,0.000175,-0.009527554,0.006,0.003927
02/1967,0,0.037040694,0.034946694,0.021165694,0.023615694,0.019125694,0.014919694,0.005672694,0.003501694,0.006870694,0.004255694,0.016207694,-0.013892306,0.011307694,-0.004492306,-0.001792306,0.058907694,0.017707694,-0.020992306,0.028207694,0.010407694,-0.001992306,-0.008192306,-0.025872306,-0.023892306,0.001992694,0.048460945,0.001153,0.0006,0.00259077,0.003792306,0.006139694,0.00838,0.000175,0.006175288,0.002,0.003743
03/1967,0,0.048099945,0.055297945,0.044659945,0.060097945,0.047729945,0.054308945,0.056675945,0.051670945,0.034912945,0.036003945,0.041029945,0.039229945,0.056229945,0.032629945,0.049129945,0.049729945,0.025929945,0.011829945,0.020429945,0.074829945,0.009429945,0.051629945,0.016326945,0.008229945,0.001269945,0.034106688,0.000495,0.0006,0.002562179,0.003470055,0.039498945,-0.014697,0.000391667,0.001757201,0.004,0.000653
04/1967,0,0.026615688,0.030952688,0.026434688,0.040434688,0.032195688,0.034689688,0.047045688,0.040176688,0.033248688,0.040337688,0.042895688,0.105295688,0.029695688,0.013695688,0.049695688,0.073495688,-0.001104312,0.015795688,0.088795688,0.041595688,0.001695688,0.026895688,-0.032124312,-0.010104312,0.001022688,-0.020693056,0.000975,0.0006,0.002532068,0.003004312,0.038962688,0.03762,0.000416667,-0.012022536,-0.002,0.000314
05/1967,0,-0.006735056,-0.014518056,-0.023087056,-0.023696056,-0.015600056,-0.012540056,-0.012038056,-0.027082056,-0.041147056,-0.053188056,-0.029092056,-0.075592056,-0.036092056,-0.026992056,-0.048992056,-0.046892056,-0.059492056,-0.043892056,-0.049392056,-0.055692056,-0.026592056,-0.019492056,-0.006672056,-0.028192056,-0.002470056,0.0482117,-0.000481,0.000591667,0.002579387,0.002792056,-0.044168056,-0.02252,0.000191667,0.000996368,0.004,0.000105
06/1967,0,0.0939077,0.0837447,0.0784127,0.0634967,0.0549467,0.0467017,0.0318947,0.0419387,0.0154537,0.0119337,0.0232417,0.0119417,0.0230417,0.0195417,0.0027417,0.0596417,0.0239417,-0.0163583,0.0350417,0.0505417,0.0343417,0.0345417,-0.0344583,-0.0255583,0.0011727,0.0671227,0.000432,0.000566667,0.002553489,0.0032583,0.0203397,0.0122,-0.000441667,0.014071105,-0.011,-0.000338
07/1967,0,0.0945837,0.0854207,0.0924077,0.0727837,0.0628267,0.0579907,0.0516737,0.0650547,0.0534217,0.0362237,0.0570417,0.1038417,0.0465417,0.0659417,0.0495417,0.0365417,-0.0694583,0.0200417,0.0566417,0.0346417,0.0663417,0.0789417,0.0035667,0.0008417,0.0005677,-0.000335923,0.000303,0.000591667,0.002531132,0.0032583,0.0450487,0.008075,5.00E-05,0.01623936,0.008,0.00015
08/1967,0,0.015052077,-0.006265923,-0.000395923,-0.002287923,-0.008320923,0.002546077,0.008366077,-0.011888923,-0.002391923,-0.013303923,-0.011742923,-0.002542923,-0.009642923,-0.017942923,-0.004042923,-0.013242923,-0.015842923,-0.009842923,0.001557077,0.003257077,0.017757077,-0.016442923,-0.011772923,-0.004042923,0.000101077,0.034182713,0.000405,0.000625,0.002513655,0.003342923,-0.009390923,0.00043,-0.000108333,-0.010807946,0.009,0.000246
09/1967,0,0.051709713,0.058288713,0.041872713,0.050204713,0.037974713,0.026504713,0.031411713,0.017806713,0.021956713,0.031306713,0.027744713,0.046244713,0.023044713,0.038544713,0.041044713,0.080244713,0.008444713,-0.004455287,0.019144713,0.025344713,0.028244713,0.002244713,-0.004005287,0.005844713,0.001426713,-0.039413439,0.000702,0.000583333,0.002511787,0.003555287,0.029649713,0.00475,3.33E-05,0.000786919,-0.016,0.000192
10/1967,0,-0.028885439,-0.034232439,-0.039369439,0.002407561,-0.035009439,-0.045200439,-0.031969439,-0.042588439,-0.055924439,-0.024246439,-0.030112439,-0.052312439,-0.048112439,-0.013412439,-0.049712439,0.047287561,-0.038412439,-0.057112439,0.003187561,-0.053612439,-0.043512439,-0.060812439,-0.043502439,-0.031612439,-0.000643439,0.003129944,0.000439,0.000541667,0.00258712,0.003512439,-0.031493439,0.03269,8.33E-05,0.005163623,0.01,0.000673
11/1967,0,0.012755944,-0.001703056,0.002402944,0.008062944,0.000545944,0.011877944,0.000416944,0.009976944,0.003181944,0.003239944,0.001832944,-0.010667056,0.010632944,0.004032944,-0.020167056,0.009932944,-0.002867056,0.027932944,0.004332944,0.009532944,-0.017467056,-0.003767056,-0.023417056,-0.030967056,0.001393944,0.052010865,0.00074,0.000616667,0.002509619,0.003767056,0.003924944,0.00125,-0.000241667,0.014199408,0.015,0.000449
