Station	Year	Month	Date	SH	Tmean	Tmax	Tmin	WindSpeed	RH	Rain	Pressure	SoilTemp	EVP
54406	2012	8	26	7.6	22.2	27.3	17.5	1.5	70	0	955.4	27.9	5.9
54406	2012	8	27	3.4	22.7	27.1	19.6	1.5	76	0	954.6	27.4	4.3
54406	2012	8	28	9.4	23.7	32	17.8	2	67	0	949.6	29.3	6.3
54406	2012	8	29	11.7	25.3	33.6	17	1.5	45	0	951.3	29.6	9.2
54406	2012	8	30	9.1	25.4	30.8	20.3	1.3	72	0	954.6	30.5	6.9
54406	2012	8	31	0	24.5	28.4	21.3	1.3	79	0	955.9	26.3	2.3
54406	2012	9	1	2.1	22.7	27.5	19.3	1.4	82	2.6	955.7	24.2	2.2
54406	2012	9	2	2.4	18.8	23.8	15.4	2.9	72	47.5	954.2	19.1	3.5
54406	2012	9	3	8	17.6	21	13.2	2.5	51	0	958.3	18.3	6.1
54406	2012	9	4	11.9	16.6	24.7	9.6	1.7	52	0	959.7	17.6	6.5
54406	2012	9	5	11.5	17.3	25.2	9.2	1.6	58	0	961.4	18.3	6.4
54406	2012	9	6	8	17.2	22.5	11.2	2	71	0	960.9	18.3	4
54406	2012	9	7	9.1	19.4	26.3	15.5	1	75	0	959.9	21.3	5.1
54406	2012	9	8	7	19.3	26.8	13.8	1.5	78	0	959.2	22.3	4.2
54406	2012	9	9	6.9	21	27.7	17	1.1	76	0	959.2	24.3	4.8
54406	2012	9	10	4.9	20.7	24.8	17.1	2	78	0	958.5	22.2	3.8
54406	2012	9	11	1.3	19.8	24.3	16.8	1.6	79	11.9	954.9	21.4	4.8
54406	2012	9	12	11.1	17.4	21	13.4	2.6	48	0.6	956.4	18.2	5.6
54406	2012	9	13	6	14.2	20.2	7.6	1.3	59	0.4	957.8	13.5	3.6
54406	2012	9	14	11.1	14.6	22.8	7.1	1.4	61	0	961.5	16	5.5
54406	2012	9	15	11	15.6	24.5	7.4	0.6	60	0	964.3	19.5	5.5
54406	2012	9	16	12.1	16.2	24.9	7.8	1	58	0	964.8	20.8	5.4
54406	2012	9	17	11.1	16.5	26.3	8.5	0.8	62	0	958.9	20.6	5.3
54406	2012	9	18	11.2	16.5	25.8	8.2	0.8	58	0	955.3	20.8	5.5
54406	2012	9	19	11	17.1	27.2	8.7	0.9	55	0	954.4	20.6	5.3
54406	2012	9	20	10.3	17.5	25.7	9.6	1.2	64	0	957.7	21.7	4.8
54406	2012	9	21	1.3	17.6	22.6	15.3	1.6	77	2.7	956.4	19.5	2.9
54406	2012	9	22	6.3	17.9	24.5	14.2	1	77	0	956.2	21.5	3.4
54406	2012	9	23	7.5	18.2	26.6	12.3	1	73	0	958.1	22	4.2
54406	2012	9	24	8.7	17.3	21.4	13.1	1.2	75	0	961.7	19.2	2.4
54406	2012	9	25	0	16.1	18.2	13.9	0.9	87	13.8	961.8	16.1	1.5
54406	2012	9	26	7.4	16	23.9	11.8	0.7	74	0	964.1	17.8	3.8
54406	2012	9	27	4.3	13.5	16.6	11.4	1.2	65	2.5	961.2	14.3	2.3
54406	2012	9	28	10.8	15.1	19.6	9.8	2.4	33	0	963.8	15.6	7.3
54406	2012	9	29	10.9	14.5	22.4	7.8	2	38	0	962.8	15.7	6.4
54406	2012	9	30	10.7	12.7	22.8	5.1	1.2	55	0	962.2	15.6	5
54406	2012	10	1	10.6	13.5	24.9	4.7	0.9	62	0	960.6	16.2	4.4
54406	2012	10	2	9.8	15.2	24.4	6.1	1.3	63	0	958.5	17.8	4
54406	2012	10	3	8.9	15.5	22.8	9.6	1.7	52	0	957.6	16.6	4
54406	2012	10	4	6.3	13.4	19.8	6.8	2.1	52	0	960.1	13	4.1
54406	2012	10	5	8.7	13.1	22.7	7.1	0.8	66	0	962.4	15.7	4.3
54406	2012	10	6	10.4	13.4	23.3	5	0.7	60	0	968	16.3	4.1
54406	2012	10	7	9.1	13.6	22.4	6.2	1	67	0	966.6	16.4	3.3
54406	2012	10	8	7.1	14.3	22.3	8.1	0.6	77	0	962.3	16.1	2.7
54406	2012	10	9	8.8	14.4	19	12.1	1.9	61	3.2	959.3	16.7	4.4
54406	2012	10	10	9.9	10.3	17.1	3.2	2.1	51	0	963.8	12.6	4.6
54406	2012	10	11	9.2	10.7	18.6	2.8	1.5	60	0	958.8	12.2	3.6
54406	2012	10	12	8.9	12.5	23.7	4.1	1.6	60	0	957.1	13.5	4
54406	2012	10	13	10.1	12.2	16.4	6.2	2	25	0	961.8	12.2	5.9
54406	2012	10	14	9.2	9.7	17.3	1	1.2	29	0	964.5	10.7	4.2
54406	2012	10	15	0.8	10.1	14.3	7.1	0.8	51	0.3	965.3	9.8	1.9
54406	2012	10	16	4.3	9	13.2	6.9	2.7	61	12.2	962.3	8.1	3.3
54406	2012	10	17	9.8	8.3	14.5	2.1	2.7	32	0	962.1	6.7	5.9
54406	2012	10	18	9.5	7.4	17	-0.2	0.8	53	0	960.8	7.4	3
54406	2012	10	19	9.5	8	18.8	-0.4	0.8	61	0	960.1	8.1	3.1
54406	2012	10	20	8.9	9.8	19.1	1.7	0.7	63	0	961.4	10	2.5
54406	2012	10	21	0	8.1	13.7	6.9	1.1	85	11.9	963.9	7.9	0.4
54406	2012	10	22	4.6	8.2	13.7	4.5	1.7	61	0	960.9	5.9	2.9
54406	2012	10	23	9.5	8.1	18.2	0.6	2.3	59	0	958.5	6.4	3.5
54406	2012	10	24	9.4	9.2	20	1.5	1.4	61	0	955.9	7.9	3.8
54406	2012	10	25	9.3	9.6	20.2	1.9	0.8	65	0	960.5	9.2	3.4
54406	2012	10	26	2	10.2	17.2	4.5	1.6	77	0.3	961.2	9.5	1.6
54406	2012	10	27	8.5	11.3	19.4	6.6	1.5	59	0.7	960.9	9.1	3.3
54406	2012	10	28	9.3	6.8	12.7	-0.3	1.9	50	0	968	5.8	3.2
54406	2012	10	29	6.2	8.2	13.4	5.7	1.9	55	0	966.7	8	2.6
54406	2012	10	30	9.2	5.2	11.4	-0.9	2.8	31	0	965.5	4.1	3.6
54406	2012	10	31	9.2	5.7	12.3	-0.5	1.7	35	0	962.7	3.8	3.4
54406	2012	11	1	9.2	5.3	15.2	-2.5	0.5	47	0	961.3	5.5	2.8
54406	2012	11	2	5.9	5.9	11.7	1.7	2	68	0	961.9	4.7	1.8
54406	2012	11	3	0	5.8	8.8	0	1.6	85	15.6	960.5	4.9	1
54406	2012	11	4	0	-2.6	0	-3	4.8	90	53.6	957.6	0.1	32766
54406	2012	11	5	8.8	0.1	3.3	-2.6	4	65	0.4	964	0	1.9
54406	2012	11	6	8	-1.1	5.5	-6.5	0.9	77	0	964.4	0	1.4
54406	2012	11	7	7.8	-0.5	7.2	-7.2	0.8	74	0	962.3	0.1	0.9
54406	2012	11	8	8.4	-0.3	7.1	-6.4	0.6	72	0	962.3	0.1	1
54406	2012	11	9	4	1.7	7.7	-3.7	0.7	79	0	965.8	0.1	0.7
54406	2012	11	10	0	1.7	4.3	0.4	0.9	84	12.8	963.9	0	0
54406	2012	11	11	6.6	-1.1	0.6	-3.2	5.1	44	0	957.3	0	2.8
54406	2012	11	12	8.9	0.5	5.2	-5	2.4	38	0	958.9	-0.2	1.9
54406	2012	11	13	9	-1.7	2.2	-4.6	2.9	35	0	960.2	-0.3	2.7
54406	2012	11	14	8.3	-2.2	3.8	-8.3	1.7	42	0	965.9	-0.5	1.5
54406	2012	11	15	8.1	-2.8	3.3	-9.3	0.8	59	0	968.1	-0.5	0.8
54406	2012	11	16	8.7	0.7	5.7	-3.1	1.7	68	1.5	963.2	-0.2	1.5
54406	2012	11	17	7.7	-0.9	5.2	-6.4	1.5	62	0	961.4	-0.8	1.2
54406	2012	11	18	5.9	0.2	8	-3.5	1.6	61	0	960.7	-0.9	1.2
54406	2012	11	19	7.7	-0.2	5.8	-4.9	1.5	51	0	965.7	-1.4	1.6
54406	2012	11	20	8.1	-2.1	4.8	-7.4	1	68	0	964.6	-0.8	0.9
54406	2012	11	21	6.6	-0.4	5.1	-5	0.8	69	0	960.9	-0.1	0.6
54406	2012	11	22	3.7	0.4	4.2	-1.8	2	56	0.4	965.2	-0.7	1
54406	2012	11	23	8.4	-3.6	2	-9.1	2.1	47	0	967.3	-2.8	1.5
54406	2012	11	24	7.3	-4.1	1.9	-9.3	0.7	63	0	961.8	-2	0.7
54406	2012	11	25	0	-2.1	2.8	-5.9	1.6	52	0	962	-2.7	1
54406	2012	11	26	8.3	-1.1	2.7	-3.6	2.2	34	0	961.4	-2.1	2.2
54406	2012	11	27	7.2	-1.6	5.4	-8.4	2.2	43	0	953.5	-2.1	1
54406	2012	11	28	8.2	-2.1	4.1	-5.7	3.1	35	0	961.5	-1.8	2.7
54406	2012	11	29	8.1	-6.1	-0.1	-10.8	1.3	54	0	964.3	-4.2	1
54406	2012	11	30	8.1	-6.6	-3.1	-10	1.6	30	0	970.4	-6	1.3
54406	2012	12	1	3.1	-8.4	-6	-10.8	1.2	43	0	968.9	-7.7	0.7
54406	2012	12	2	1.8	-8.3	-4.6	-12.9	1	64	0	960	-7.5	0.5
54406	2012	12	3	8.1	-3.9	-0.6	-6.8	4.1	39	0	961.4	-4.8	1.8
54406	2012	12	4	5	-7.6	-2.7	-12.7	1.1	52	0	961.7	-7.7	0.7
54406	2012	12	5	7.3	-7.1	-4.5	-8.9	3.9	27	0	963.7	-6.8	1.6
54406	2012	12	6	4.4	-9.9	-4.8	-14.6	1.4	44	0	961	-9.6	0.9
54406	2012	12	7	5.9	-8.2	-3.6	-12.5	2.5	30	0	963.5	-8.3	1.2
54406	2012	12	8	7.9	-11.8	-7.1	-14.4	4.9	26	0	967.4	-10.9	1.4
54406	2012	12	9	7.9	-9.4	-3.2	-13.8	3.2	29	0	967.6	-9.7	1.4
54406	2012	12	10	4.7	-7.8	-3.3	-11.4	1.2	48	0	968	-7.9	0.7
54406	2012	12	11	6.6	-9.5	-4.2	-14.2	0.8	65	0	971.2	-9.1	0.4
54406	2012	12	12	0	-5.8	-4.5	-8.6	1.3	74	0.1	967.3	-5.6	0.3
54406	2012	12	13	0	-5.4	-3.8	-7.5	1.1	68	0	966.3	-3.8	0.6
54406	2012	12	14	0	-3.3	-1.7	-4.8	0.8	83	3.1	963.9	-3	0
54406	2012	12	15	0	-3.1	1.2	-7.4	0.5	78	0	963.9	-3.4	0.6
54406	2012	12	16	0	-2.5	-0.5	-3.9	1.6	90	0.6	966.7	-2.6	0.2
54406	2012	12	17	7.9	-7.5	-3.7	-9.4	2.6	46	0	973.6	-5.7	1.2
54406	2012	12	18	7.1	-9.4	-3.6	-14.4	0.9	44	0	974.4	-7.9	1
54406	2012	12	19	5.9	-7.9	-3.3	-10.5	0.9	58	0	967.6	-6.8	0.7
54406	2012	12	20	1.4	-8.2	-2.9	-13.7	1.8	70	0.6	968.5	-6.9	0.6
54406	2012	12	21	1.4	-7.7	-5.1	-10.6	3	60	0.4	969.4	-5	0.2
54406	2012	12	22	7.4	-11.5	-5.5	-16.2	3.3	46	0	974.5	-7.1	0.9
54406	2012	12	23	7.8	-14.9	-10.9	-18.5	1.7	36	0	973.8	-8.8	1
54406	2012	12	24	7	-16.7	-5.6	-23.4	1.5	50	0	966.3	-10.3	0.7
54406	2012	12	25	7.5	-13.8	-7.5	-17.6	0.8	39	0	975.3	-10.2	0.9
54406	2012	12	26	7.2	-15.2	-7.9	-20.6	0.8	55	0	973.4	-10.8	0.5
54406	2012	12	27	5.4	-13.8	-7	-19.4	1.1	62	0	966.7	-10.6	0.5
54406	2012	12	28	0	-12	-8.6	-17	0.8	73	2.1	965.5	-9.4	0.7
54406	2012	12	29	7.9	-8.7	-5.5	-10.6	4	35	0	969.9	-7.6	1.5
54406	2012	12	30	7.8	-7.6	-5	-12.7	4.2	31	0	964.7	-8.2	1.2
54406	2012	12	31	7	-9.9	-2.5	-17	2.1	49	0	958.3	-9.1	1
54406	2013	1	1	7.6	-10.3	-5.6	-14.1	2.7	34	0	962.3	-9.1	1
54406	2013	1	2	7.8	-15.7	-12.4	-18.1	3.7	32	0	977.4	-12	0.8
54406	2013	1	3	7.9	-14.6	-9.7	-19	1.9	35	0	982	-12.4	0.8
54406	2013	1	4	7.8	-14.3	-7.1	-20.7	1.2	46	0	972.2	-13.1	0.6
54406	2013	1	5	7.8	-12	-4.3	-18.4	1.6	42	0	968.8	-12.7	1
54406	2013	1	6	7.8	-12.9	-5.4	-19.2	0.9	51	0	967.3	-12.4	0.7
54406	2013	1	7	7.9	-11.1	-2.7	-17.4	1.2	55	0	964.7	-11.3	0.5
54406	2013	1	8	7.8	-10.6	-5.4	-13.5	1.5	49	0	970	-10.5	0.9
54406	2013	1	9	7.9	-10.9	-3.3	-18.4	1.9	43	0	969.3	-10.9	1
54406	2013	1	10	7.8	-11.2	-3.8	-17.7	0.8	55	0	966.7	-11.3	0.7
54406	2013	1	11	5.5	-8.5	-0.6	-15.4	1.5	58	0	963.7	-10.1	0.7
54406	2013	1	12	7.8	-8.3	0	-15	0.5	58	0	962.7	-9.3	0.7
54406	2013	1	13	3.7	-6.8	-2.4	-11.4	0.8	69	0	963.9	-8.2	0.3
54406	2013	1	14	6.4	-7	1.4	-13.7	1.2	68	0	966.3	-7.1	0.7
54406	2013	1	15	4.9	-4.6	0.6	-7.1	1.5	71	0	964.3	-4.1	0.6
54406	2013	1	16	8.4	-6.3	-0.1	-10.6	1.3	47	0	972.2	-6	1.2
54406	2013	1	17	8.2	-6.5	0.9	-12.3	1.6	42	0	976.4	-7.3	1.4
54406	2013	1	18	7.8	-8.1	-0.6	-14.8	1.1	58	0	967.6	-8.6	1
54406	2013	1	19	6.1	-5.2	0.1	-10.6	1.8	53	0	968.7	-5.9	1.2
54406	2013	1	20	0	-4.7	-2.4	-6.3	0.9	76	5.4	969.3	-4.3	1
54406	2013	1	21	6.4	-6.5	0.5	-11.4	0.8	71	0	969.4	-4.2	0.6
54406	2013	1	22	7.8	-11.1	-3.3	-18.7	0.9	69	0	968.8	-5.5	0.7
54406	2013	1	23	6.4	-8.3	1.5	-16.3	1	66	0	959.5	-5.7	0.7
54406	2013	1	24	7.8	-4.9	-0.9	-8.5	3.5	40	0	963.2	-5.3	2
54406	2013	1	25	8.2	-9.2	-3.2	-14.6	0.7	55	0	962.5	-6.5	0.9
54406	2013	1	26	8.3	-8.5	1.2	-16.1	1	60	0	966.2	-6.7	0.8
54406	2013	1	27	8.3	-6.6	0.5	-13.5	0.8	66	0	966.3	-6.4	0.9
54406	2013	1	28	7.2	-5.7	4.5	-12.7	1	72	0	961.6	-6.2	0.6
54406	2013	1	29	7.1	-4.3	3.9	-10.6	0.9	70	0	963.9	-5.9	0.6
54406	2013	1	30	0	-5.3	-3.5	-7	1.4	85	0	964.7	-4.8	0.5
54406	2013	1	31	0	-3.9	-2.3	-5.3	1.9	87	0.2	963.6	-3.8	0.2
54406	2013	2	1	9	-4.7	0	-6.7	1.8	53	0	968.8	-4.9	1.2
54406	2013	2	2	8.7	-7.2	0.1	-13.6	1.4	54	0	970.4	-5.7	1
54406	2013	2	3	0	-4.4	-2.2	-6.8	1.2	73	0.3	960.5	-5.2	0.5
54406	2013	2	4	9	-5.3	0.3	-10.2	2.5	44	0	967.7	-4.8	1.3
54406	2013	2	5	6.3	-4.5	-0.2	-7.3	0.8	57	0	963.2	-2.8	1.2
54406	2013	2	6	9.2	-6.8	-0.7	-11.5	2.8	40	0	966	-5.8	1.6
54406	2013	2	7	9.3	-12.5	-6.9	-16.9	2.1	28	0	976.1	-9.8	1.2
54406	2013	2	8	8.1	-10.6	-5.1	-15.6	1.6	38	0	973.2	-7.8	1.2
54406	2013	2	9	8.7	-6.8	3	-13.3	1	46	0	965	-4.5	1.3
54406	2013	2	10	6.1	-6	-2	-8.1	2	34	0	969.6	-5.5	1.7
54406	2013	2	11	6	-8	-3.2	-12.5	1.1	43	0	971.2	-6.2	1.3
54406	2013	2	12	9.2	-2.8	2.9	-9	2.5	37	0	965.4	-2	1.8
54406	2013	2	13	8.8	-1.9	7.2	-10.4	1.2	45	0	961.9	-1.8	1.6
54406	2013	2	14	6.5	-2.9	1.6	-5.6	1.7	44	0	966.1	-2.1	2
54406	2013	2	15	9.3	-5.6	1.6	-12.2	0.8	46	0	967.3	-4.1	1.6
54406	2013	2	16	4.4	-3.4	0.5	-7.3	1.3	63	0	961.7	-2.7	1.1
54406	2013	2	17	7.3	-2.9	2.5	-6.4	2	51	0	961.2	-3.1	1.8
54406	2013	2	18	9	-4.3	1.4	-9	2.5	39	0	967.1	-3.1	1.9
54406	2013	2	19	9.6	-7.1	0.7	-12.7	2	34	0	968.4	-3.7	1.9
54406	2013	2	20	9.3	-4.3	3.6	-12.1	1.8	41	0	966.8	-2.7	1.7
54406	2013	2	21	9.6	-2.4	7.1	-10.7	0.5	41	0	967.4	-1.6	1.7
54406	2013	2	22	9.7	-0.6	3.7	-4.2	2.9	23	0	969.8	-1.2	3.2
54406	2013	2	23	9.6	-0.8	10	-9.4	1.4	43	0	968.2	-0.2	1.9
54406	2013	2	24	3.4	0.2	4.5	-3	2	55	0	965.8	-0.5	1.3
54406	2013	2	25	0	-2	0.2	-3.8	1.5	74	1.5	966.6	-2.3	0.6
54406	2013	2	26	7.8	-0.9	9.7	-8.2	1.1	70	0	961.4	0.8	1.2
54406	2013	2	27	9.9	2.8	11.2	-4.9	0.7	52	0	959.1	2.2	2.6
54406	2013	2	28	7.5	1.2	7.1	-2.3	2.6	40	0	956	2.3	3.9
54406	2013	3	1	10.1	-2.5	2.5	-7.6	2.4	25	0	972.2	0.6	2.5
54406	2013	3	2	3	-2.3	1.6	-6	1.1	37	0	972.3	-1.2	1.6
54406	2013	3	3	9.8	2.4	12.9	-7.7	1.9	36	0	962.4	2.1	3.1
54406	2013	3	4	10.3	5.2	12.2	-0.9	2.1	27	0	965.4	4.2	5
54406	2013	3	5	9.8	3.9	13.7	-3.8	0.7	45	0	958.6	3.8	2.5
54406	2013	3	6	5.3	5.6	15.4	-1.1	0.9	48	0	956.4	3.3	2.6
54406	2013	3	7	7.1	9	16.6	-0.1	1.5	38	0	951.8	6.8	4.2
54406	2013	3	8	8.7	8.6	20.8	1.9	2.5	46	0	948	6.8	5
54406	2013	3	9	6.8	3.1	12.7	0.5	3.5	43	0	952.1	2.3	4.2
54406	2013	3	10	10.6	3.5	10.9	-1.2	2.2	22	0	967.1	4.5	4.2
54406	2013	3	11	8.1	2.9	8.3	-4	2.1	37	0	960.8	3.5	2.7
54406	2013	3	12	0	3.3	5.9	0.7	2.5	66	6	955.7	0.4	1.2
54406	2013	3	13	10.7	1.1	5.4	-3.5	1.9	30	0	968.6	2.3	3.5
54406	2013	3	14	8.8	1.2	7.8	-3.9	1.6	58	0	967.3	3.2	1.9
54406	2013	3	15	6.9	3.5	11.7	-2.5	0.8	63	0	961.4	4.7	1.8
54406	2013	3	16	8.4	5.6	12.2	-1.1	1.4	61	0	964.2	5.8	3.2
54406	2013	3	17	8.9	9.9	19.3	1.7	1.7	50	0	950.6	8.9	5.2
54406	2013	3	18	10	5.8	13.5	2.3	3	27	0	948.9	8.7	5.9
54406	2013	3	19	0	-0.4	4.3	-2.1	1	91	12.2	954.4	0	0.5
54406	2013	3	20	11.1	-1.6	5.1	-8	2.1	70	6.8	962.9	-0.1	2.8
54406	2013	3	21	4.2	0.7	4.9	-2.7	1.7	73	0	952.1	-0.2	1.4
54406	2013	3	22	10.7	4.3	10.4	-0.8	2.4	39	0	958.2	-0.4	4
54406	2013	3	23	5.3	1.5	10.2	-2	2.5	59	0	954.8	3.5	3.2
54406	2013	3	24	11.1	1.7	7.2	-3.3	2.2	29	0	962.9	3.4	3.6
54406	2013	3	25	10.4	2.7	8.8	-3.5	1.7	42	0	961.6	2.9	3.5
54406	2013	3	26	8.7	4.8	12.5	-2	1.2	53	0	955.2	5	3
54406	2013	3	27	8.7	6.2	15.3	0.7	2.2	47	0	953.2	5.3	4.5
54406	2013	3	28	7.6	4.6	10.6	-0.3	2	20	0	962.2	4.4	4.6
54406	2013	3	29	5.1	2.4	6	-0.6	1.6	33	0	962.9	1.4	2.8
54406	2013	3	30	8.9	3.7	9.5	-0.8	2	49	0	962.8	4.4	3.7
54406	2013	3	31	0	2.9	4.3	1.4	2.1	82	0	960	4.2	1.3
54406	2013	4	1	10.3	7.5	12	3	3.9	47	0	959.7	7.5	4.5
54406	2013	4	2	11.1	7.2	18.7	-2.9	0.8	31	0	959.7	6.4	5.5
54406	2013	4	3	9.8	9	19.4	0.8	2.2	48	0	954.6	6.4	5.6
54406	2013	4	4	0	5	9.6	3	1.8	65	5.9	956.5	3.4	1.5
54406	2013	4	5	3.1	4.3	9	3.3	3.4	69	1.9	961	4.7	3
54406	2013	4	6	12.1	4.9	12.5	-1	1.5	36	0	958.9	5.1	4.7
54406	2013	4	7	6.1	5.2	8.9	-0.1	2.3	50	0	950.5	3.7	3.3
54406	2013	4	8	10.2	4.3	7.2	1.7	4.3	34	0.9	954.5	3	5.6
54406	2013	4	9	7.2	3.9	7	1.3	3.1	32	0	961.8	3.9	4.8
54406	2013	4	10	10.4	3.9	8.6	-0.6	2.7	34	0	961.6	3.4	3.8
54406	2013	4	11	11.8	6.8	13.8	-0.6	1.6	28	0	960.7	7.9	5.8
54406	2013	4	12	9.4	11	21.8	-1.2	2.4	31	0	956	11.4	6.4
54406	2013	4	13	10.6	12.9	20.4	5.2	1.6	37	0	949.1	12	6.8
54406	2013	4	14	11.1	9.5	16.4	2.5	2	25	0	952.9	12.8	7.5
54406	2013	4	15	10.6	9.9	16.1	2.6	2.7	47	0	946	12.9	5.8
54406	2013	4	16	11.9	12	17.9	5.1	2.5	46	0	948.8	17	6.9
54406	2013	4	17	6.3	9.3	14.4	5.8	4.2	43	0	953.3	14.7	6.5
54406	2013	4	18	11.7	7.2	12.9	3.2	3.1	21	0	964.4	15.4	7.1
54406	2013	4	19	0	4.5	8.4	2.9	2.7	50	0	964.9	8.5	3.6
54406	2013	4	20	10.1	7	15.6	-0.1	1.8	57	0	962.4	13.5	4.7
54406	2013	4	21	10.2	9.5	17.3	2.2	2	56	0	960.2	14.6	5.8
54406	2013	4	22	0	9.7	12.9	6.4	2.4	69	0	956.3	11.3	3
54406	2013	4	23	5.2	11.8	18.8	8.6	1.5	72	0.5	953.5	15.2	3.9
54406	2013	4	24	10.8	11	19.6	2.8	3.6	58	0	955	15.5	6.8
54406	2013	4	25	12.7	13.3	18.7	7	2.5	27	0	956.8	19.2	8.8
54406	2013	4	26	9.4	13.5	20.9	4.4	1.8	34	0	953.8	19	7.4
54406	2013	4	27	10.9	15.9	21.6	7.8	2	32	0	954.1	21.8	8.7
54406	2013	4	28	7.2	15.2	22.4	10.6	1.8	44	0	953.7	20.3	6.3
54406	2013	4	29	12.6	18.1	24.7	11.7	4	18	0	956.7	22.7	12.2
54406	2013	4	30	12.7	19.4	25.5	10.7	3	16	0	958.2	24.8	11.4
54406	2013	5	1	12.4	16.4	23.2	7.3	1.1	25	0	958.2	23	32766
54406	2013	5	2	10.2	16	21.1	11.9	2.4	41	0	955.1	22.8	32766
54406	2013	5	3	10	16	21.4	11.4	2.1	47	0	959.3	25.4	7.8
54406	2013	5	4	8.9	16.1	22.1	10.5	1.8	57	0	959.4	21.2	6.6
54406	2013	5	5	10.1	18.9	26.6	10.5	1.9	53	0	959.8	25.4	7.9
54406	2013	5	6	10	21.1	29.3	12.7	1.5	54	0	958.6	26.2	8.3
54406	2013	5	7	6.6	21.5	26.2	16	2.3	41	0	959	25.6	8.4
54406	2013	5	8	2.3	18.6	23.5	14.5	1.8	64	0.9	957.5	22.7	4.8
54406	2013	5	9	1.1	16.1	19	12.8	2.3	71	1.6	953.2	17.8	2.8
54406	2013	5	10	13.2	19.5	28	11.8	2.7	23	0	946.9	22.6	11
54406	2013	5	11	13.2	20.4	29.4	9.3	2.2	24	0	941.6	25.3	32766
54406	2013	5	12	9.9	19.9	26.8	11.1	2.2	18	0	944.6	25	32766
54406	2013	5	13	11.6	21.3	29.2	14	1	27	0	946.7	28.6	32766
54406	2013	5	14	13.2	21.9	29.2	12.3	1.5	22	0	952.9	29.2	32766
54406	2013	5	15	12.4	20.6	25.4	15.2	1.7	30	0	959.7	28.3	32766
54406	2013	5	16	9.4	18.7	22.7	12.5	2	52	0	960.3	24	32766
54406	2013	5	17	5	18.7	23.6	15	1.6	63	0	955.2	24	5.5
54406	2013	5	18	0	18	20.9	14.9	2	76	0	950.3	20.7	3.8
54406	2013	5	19	10.7	17.9	22.4	14.5	3.2	49	0	945.1	24.7	9
54406	2013	5	20	11.7	20.3	28.8	13.1	3	21	0	945.2	27.2	32766
54406	2013	5	21	8.3	21.6	31.9	12	1.4	41	0	943.7	29	32766
54406	2013	5	22	10.7	21.7	26.6	14.6	1.8	43	0	954.5	29.9	32766
54406	2013	5	23	11.2	21.5	28.2	13.9	1.9	37	0	954.8	29.7	32766
54406	2013	5	24	1.7	20.9	25.9	15.5	1.3	52	0	957.4	27.1	5.3
54406	2013	5	25	12.2	21.4	29.2	13.3	1.4	57	0	955.3	30.8	8.5
54406	2013	5	26	0	19.7	24.3	18.2	2.1	79	0	952.7	24.5	4
54406	2013	5	27	2.2	16.7	19.3	14.6	1.4	84	0.5	951.8	22.9	4
54406	2013	5	28	3.3	18.5	25.7	15.2	1.6	64	0.4	950	17.2	3.2
54406	2013	5	29	13.7	21.6	28.3	14.4	2.1	26	0	954	28.4	32766
54406	2013	5	30	13.5	23.2	34.2	10.4	2.1	24	0	951.4	30	32766
54406	2013	5	31	11.7	22.5	30.1	14.4	1.7	48	0	947.5	31.1	7.8
54406	2013	6	1	8.1	21.7	28.5	15	1.4	47	0.8	951.4	26.3	6
54406	2013	6	2	5.6	19.4	22.6	15	2.1	69	0	949.5	24.7	4.2
54406	2013	6	3	10.2	23.5	32.7	16.7	1.2	59	0	950.3	32.3	7.5
54406	2013	6	4	0	18.8	26	17.3	1.2	83	35.9	956	18.7	32766
54406	2013	6	5	0	17.1	18.7	16.3	2.1	98	26	955.9	18	3
54406	2013	6	6	0	17.6	18.8	16.5	1	96	0.5	954.4	17.8	0.3
54406	2013	6	7	0	18.3	19.3	17.5	0.9	99	33.3	952.8	18.5	0.3
54406	2013	6	8	0	19	21.2	17.7	1.5	96	0	951.9	20.6	1.2
54406	2013	6	9	0	16.2	19.3	14.9	1.5	96	18.4	955.2	17	0.3
54406	2013	6	10	8.5	18.7	25.2	13.7	1.3	69	0	956.7	20.3	4.8
54406	2013	6	11	11.2	19.4	26.2	13.4	1.6	63	0	952.6	21	5.7
54406	2013	6	12	11.9	19.1	24.2	12.9	1.7	68	0	951.9	20.8	5.9
54406	2013	6	13	11.3	21.9	26.4	15.6	1.8	64	0	952.7	21.7	6
54406	2013	6	14	11.7	24	27.9	18.5	3.2	47	0	952.4	23.1	8
54406	2013	6	15	7.4	23.3	28.2	18.5	1	60	0	951.8	25.3	5.4
54406	2013	6	16	0	20.7	24.3	18.9	0.8	87	6.6	949	20.3	1.1
54406	2013	6	17	9.6	23.6	29.3	18.8	0.5	66	0	947.6	27.8	5.7
54406	2013	6	18	12.5	25.6	32.4	17.6	1.9	50	0	943.7	29.2	7.1
54406	2013	6	19	11.7	26.2	33.1	19.8	0.8	49	0	948.4	33.3	32766
54406	2013	6	20	1.8	24.3	28.2	22.1	1	64	0.1	952.8	25.8	3.5
54406	2013	6	21	7.9	24.5	29.9	19.5	1.3	66	0	954.5	29.7	6
54406	2013	6	22	0	20.6	25.1	19.6	0.8	82	3.8	953.4	20.4	2.2
54406	2013	6	23	12.5	23.1	29.5	16.8	1.1	64	0	949.2	29.8	6.7
54406	2013	6	24	6.3	21.6	26.5	18.7	1.2	79	3.3	947.2	25.5	4.6
